date,s2_valid_frac,sar_filled_frac,still_unknown
2022-07-02,0.4838497033618985,0.0,0.5161502966381015
2022-07-07,1.0,0.0,0.0
2022-07-12,0.5207646671061306,0.0,0.4792353328938695
2022-07-17,1.0,0.0,0.0
2022-07-22,0.44627554383651946,0.0,0.5537244561634805
2022-07-27,0.44627554383651946,0.0,0.5537244561634805
2022-08-01,0.44627554383651946,0.0,0.5537244561634805
2022-08-06,0.44627554383651946,0.0,0.5537244561634805
2022-08-11,0.44627554383651946,0.0,0.5537244561634805
2022-08-16,0.47264337508239945,0.0,0.5273566249176005
2022-08-21,0.44627554383651946,0.0,0.5537244561634805
2022-08-26,0.46605141727092947,0.0,0.5339485827290705
2022-08-31,0.94067237969677,0.0,0.05932762030323006
2022-09-05,0.44627554383651946,0.0,0.5537244561634805
2022-09-10,0.972313777191826,0.0,0.027686222808174028
2022-09-15,0.4871456822676335,0.0,0.5128543177323666
2022-09-20,0.6519446275543836,0.0,0.34805537244561635
2022-09-25,0.48450889914304546,0.0,0.5154911008569545
2022-09-30,1.0,0.0,0.0
2022-10-05,0.44627554383651946,0.0,0.5537244561634805
2022-10-10,0.44627554383651946,0.0,0.5537244561634805
2022-10-15,1.0,0.0,0.0
2022-10-20,1.0,0.0,0.0
2022-10-25,1.0,0.0,0.0
2022-10-30,1.0,0.0,0.0
2022-11-04,1.0,0.0,0.0
2022-11-09,1.0,0.0,0.0
2022-11-14,1.0,0.0,0.0
2022-11-19,1.0,0.0,0.0
2022-11-24,1.0,0.0,0.0
2022-11-29,1.0,0.0,0.0
2022-12-04,1.0,0.0,0.0
2022-12-09,1.0,0.0,0.0
2022-12-14,1.0,0.0,0.0
2022-12-19,1.0,0.0,0.0
2022-12-24,1.0,0.0,0.0
2022-12-29,1.0,0.0,0.0
2023-01-03,1.0,0.0,0.0
2023-01-08,1.0,0.0,0.0
2023-01-13,1.0,0.0,0.0
2023-01-18,1.0,0.0,0.0
2023-01-23,1.0,0.0,0.0
2023-01-28,1.0,0.0,0.0
2023-02-02,1.0,0.0,0.0
2023-02-07,1.0,0.0,0.0
2023-02-12,1.0,0.0,0.0
2023-02-17,0.44627554383651946,0.0,0.5537244561634805
2023-02-22,1.0,0.0,0.0
2023-02-27,1.0,0.0,0.0
2023-03-04,1.0,0.0,0.0
2023-03-09,1.0,0.0,0.0
2023-03-14,1.0,0.0,0.0
2023-03-19,0.9413315754779169,0.0,0.05866842452208306
2023-03-24,1.0,0.0,0.0
2023-03-29,1.0,0.0,0.0
2023-04-03,1.0,0.0,0.0
2023-04-08,1.0,0.0,0.0
2023-04-13,0.44627554383651946,0.0,0.5537244561634805
2023-04-18,1.0,0.0,0.0
2023-04-23,1.0,0.0,0.0
2023-04-28,0.4851680949241925,0.0,0.5148319050758076
2023-05-03,0.5787738958470666,0.0,0.42122610415293343
2023-05-08,0.5477916941331575,0.0,0.45220830586684246
2023-05-13,1.0,0.0,0.0
2023-05-18,1.0,0.0,0.0
2023-05-23,1.0,0.0,0.0
2023-05-28,0.7943309162821358,0.0,0.20566908371786422
2023-06-02,1.0,0.0,0.0
2023-06-07,1.0,0.0,0.0
2023-06-12,1.0,0.0,0.0
2023-06-17,1.0,0.0,0.0
2023-06-22,0.44627554383651946,0.0,0.5537244561634805
2023-06-27,0.44627554383651946,0.0,0.5537244561634805
2023-07-02,0.44627554383651946,0.0,0.5537244561634805
2023-07-07,0.44627554383651946,0.0,0.5537244561634805
2023-07-12,0.9281476598549769,0.0,0.07185234014502308
2023-07-17,0.44627554383651946,0.0,0.5537244561634805
2023-07-22,0.5550428477257745,0.0,0.44495715227422544
2023-07-27,0.6961107448912327,0.0,0.3038892551087673
2023-08-01,0.44627554383651946,0.0,0.5537244561634805
2023-08-06,0.44627554383651946,0.0,0.5537244561634805
2023-08-11,0.44627554383651946,0.0,0.5537244561634805
2023-08-16,0.5359261700725115,0.0,0.46407382992748847
2023-08-21,1.0,0.0,0.0
2023-08-26,0.44627554383651946,0.0,0.5537244561634805
2023-08-31,1.0,0.0,0.0
2023-09-05,0.5023071852340145,0.0,0.4976928147659855
2023-09-10,0.6295319709953856,0.0,0.3704680290046144
2023-09-15,0.46407382992748847,0.0,0.5359261700725115
2023-09-20,0.46407382992748847,0.0,0.5359261700725115
2023-09-25,1.0,0.0,0.0
2023-09-30,1.0,0.0,0.0
2023-10-05,0.46077785102175345,0.0,0.5392221489782465
2023-10-10,1.0,0.0,0.0
2023-10-15,1.0,0.0,0.0
2023-10-20,1.0,0.0,0.0
2023-10-25,0.9017798286090969,0.0,0.0982201713909031
2023-10-30,0.5273566249176005,0.0,0.47264337508239945
2023-11-04,1.0,0.0,0.0
2023-11-09,1.0,0.0,0.0
2023-11-14,1.0,0.0,0.0
2023-11-19,1.0,0.0,0.0
2023-11-24,1.0,0.0,0.0
2023-11-29,1.0,0.0,0.0
2023-12-04,1.0,0.0,0.0
2023-12-09,1.0,0.0,0.0
2023-12-14,0.44627554383651946,0.0,0.5537244561634805
2023-12-19,1.0,0.0,0.0
2023-12-24,1.0,0.0,0.0
2023-12-29,1.0,0.0,0.0
2024-01-03,0.44627554383651946,0.0,0.5537244561634805
2024-01-08,0.8622280817402769,0.0,0.13777191825972313
2024-01-13,1.0,0.0,0.0
2024-01-18,0.988793671720501,0.0,0.01120632827949901
2024-01-23,1.0,0.0,0.0
2024-01-28,1.0,0.0,0.0
2024-02-02,1.0,0.0,0.0
2024-02-07,1.0,0.0,0.0
2024-02-12,0.44627554383651946,0.0,0.5537244561634805
2024-02-17,1.0,0.0,0.0
2024-02-22,0.7916941331575478,0.0,0.2083058668424522
2024-02-27,0.44627554383651946,0.03493737640079104,0.5187870797626896
2024-03-03,0.5398813447593935,0.02702702702702703,0.43309162821357944
2024-03-08,1.0,0.0,0.0
2024-03-13,1.0,0.0,0.0
2024-03-18,1.0,0.0,0.0
2024-03-23,1.0,0.0,0.0
2024-03-28,1.0,0.0,0.0
2024-04-02,1.0,0.0,0.0
2024-04-07,0.44627554383651946,0.0,0.5537244561634805
2024-04-12,0.44627554383651946,0.0,0.5537244561634805
2024-04-17,1.0,0.0,0.0
2024-04-22,0.4963744232036915,0.0,0.5036255767963085
2024-04-27,1.0,0.0,0.0
2024-05-02,1.0,0.0,0.0
2024-05-07,1.0,0.0,0.0
2024-05-12,0.9103493737640079,0.0,0.08965062623599208
2024-05-17,0.44627554383651946,0.0,0.5537244561634805
2024-05-22,1.0,0.0,0.0
2024-05-27,1.0,0.0,0.0
2024-06-01,1.0,0.0,0.0
2024-06-06,0.44627554383651946,0.0,0.5537244561634805
2024-06-11,1.0,0.0,0.0
2024-06-16,1.0,0.0,0.0
2024-06-21,1.0,0.0,0.0
2024-06-26,0.44627554383651946,0.16809492419248517,0.38562953197099537
2024-07-01,0.44627554383651946,0.18127883981542517,0.3724456163480554
2024-07-06,0.44627554383651946,0.18127883981542517,0.3724456163480554
2024-07-11,0.44627554383651946,0.0,0.5537244561634805
2024-07-16,0.44627554383651946,0.0,0.5537244561634805
2024-07-21,0.44627554383651946,0.004614370468029005,0.5491100856954515
2024-07-26,0.44627554383651946,0.004614370468029005,0.5491100856954515
2024-07-31,0.44627554383651946,0.0,0.5537244561634805
2024-08-05,0.5945945945945946,0.0,0.40540540540540543
2024-08-10,0.44627554383651946,0.0,0.5537244561634805
2024-08-15,0.44627554383651946,0.0,0.5537244561634805
2024-08-20,1.0,0.0,0.0
2024-08-25,0.44627554383651946,0.0,0.5537244561634805
2024-08-30,1.0,0.0,0.0
2024-09-04,1.0,0.0,0.0
2024-09-14,0.44627554383651946,0.0,0.5537244561634805
2024-09-19,1.0,0.0,0.0
2024-09-24,0.44627554383651946,0.0,0.5537244561634805
2024-09-29,0.44627554383651946,0.0,0.5537244561634805
2024-10-04,0.44627554383651946,0.0,0.5537244561634805
2024-10-09,1.0,0.0,0.0
2024-10-14,0.44627554383651946,0.0,0.5537244561634805
2024-10-19,0.44627554383651946,0.0,0.5537244561634805
2024-10-24,0.44825313117996046,0.0,0.5517468688200395
2024-10-29,0.44627554383651946,0.0,0.5537244561634805
2024-11-03,1.0,0.0,0.0
2024-11-08,1.0,0.0,0.0
2024-11-13,1.0,0.0,0.0
2024-11-18,1.0,0.0,0.0
2024-11-23,1.0,0.0,0.0
2024-11-28,1.0,0.0,0.0
2024-12-03,1.0,0.0,0.0
2024-12-08,1.0,0.0,0.0
2024-12-13,1.0,0.0,0.0
2024-12-18,1.0,0.0,0.0
2024-12-23,1.0,0.0,0.0
2024-12-28,0.44627554383651946,0.0,0.5537244561634805
2025-01-02,1.0,0.0,0.0
2025-01-07,1.0,0.0,0.0
2025-01-12,0.44627554383651946,0.0,0.5537244561634805
2025-01-17,0.44627554383651946,0.5049439683586026,0.04878048780487805
2025-01-22,1.0,0.0,0.0
2025-01-27,1.0,0.0,0.0
2025-02-01,1.0,0.0,0.0
2025-02-06,1.0,0.0,0.0
2025-02-11,1.0,0.0,0.0
2025-02-16,1.0,0.0,0.0
2025-02-21,1.0,0.0,0.0
2025-02-26,0.44627554383651946,0.0,0.5537244561634805
2025-03-03,1.0,0.0,0.0
2025-03-08,1.0,0.0,0.0
2025-03-13,1.0,0.0,0.0
2025-03-15,1.0,0.0,0.0
2025-03-18,1.0,0.0,0.0
2025-03-23,1.0,0.0,0.0
2025-03-28,1.0,0.0,0.0
2025-04-02,0.44627554383651946,0.0,0.5537244561634805
2025-04-04,1.0,0.0,0.0
2025-04-07,1.0,0.0,0.0
2025-04-12,0.44627554383651946,0.0,0.5537244561634805
2025-04-17,1.0,0.0,0.0
2025-04-22,1.0,0.0,0.0
2025-04-24,1.0,0.0,0.0
2025-04-27,1.0,0.0,0.0
2025-05-02,1.0,0.0,0.0
2025-05-07,0.44627554383651946,0.1061305207646671,0.4475939353988134
2025-05-12,1.0,0.0,0.0
2025-05-14,1.0,0.0,0.0
2025-05-17,1.0,0.0,0.0
2025-05-22,0.44627554383651946,0.05273566249176005,0.5009887936717206
2025-05-27,0.46868820039551745,0.00922874093605801,0.5220830586684245
2025-06-01,0.44627554383651946,0.025049439683586024,0.5286750164798946
2025-06-03,0.44627554383651946,0.025049439683586024,0.5286750164798946
2025-06-06,0.5062623599208965,0.0032959789057350032,0.4904416611733685
2025-06-11,1.0,0.0,0.0
2025-06-16,0.8912326961107448,0.0,0.10876730388925511
2025-06-21,0.44627554383651946,0.032300593276203035,0.5214238628872775
2025-06-23,0.44627554383651946,0.01845748187211602,0.5352669742913645
2025-06-26,0.44627554383651946,0.01845748187211602,0.5352669742913645
2025-07-01,0.44627554383651946,0.012524719841793012,0.5411997363216875
2025-07-06,0.9116677653263019,0.0,0.08833223467369809
2025-07-11,0.44627554383651946,0.0,0.5537244561634805
2025-07-13,0.44627554383651946,0.0,0.5537244561634805
2025-07-16,0.44627554383651946,0.0,0.5537244561634805
2025-07-21,0.44627554383651946,0.008569545154911009,0.5451549110085695
2025-07-26,0.44627554383651946,0.0,0.5537244561634805
2025-07-31,0.44627554383651946,0.0,0.5537244561634805
2025-08-02,0.44627554383651946,0.0,0.5537244561634805
2025-08-05,0.44627554383651946,0.0,0.5537244561634805
2025-08-10,0.44627554383651946,0.0,0.5537244561634805
2025-08-15,1.0,0.0,0.0
2025-08-20,0.44627554383651946,0.06855636123928807,0.4851680949241925
2025-08-22,0.44627554383651946,0.07185234014502308,0.4818721160184575
2025-08-25,0.44627554383651946,0.07185234014502308,0.4818721160184575
2025-08-30,0.44627554383651946,0.03098220171390903,0.5227422544495716
2025-09-04,0.44627554383651946,0.03164139749505603,0.5220830586684245
2025-09-11,0.47066578773895845,0.03164139749505603,0.4976928147659855
2025-09-14,0.44627554383651946,0.4897824653922215,0.06394199077125906
2025-09-19,0.44627554383651946,0.0,0.5537244561634805
2025-09-24,1.0,0.0,0.0
2025-09-29,0.4574818721160185,0.0,0.5425181278839816
2025-10-01,0.98681608437706,0.0,0.013183915622940013
2025-10-04,0.44627554383651946,0.0,0.5537244561634805
2025-10-09,1.0,0.0,0.0
2025-10-14,1.0,0.0,0.0
2025-10-19,1.0,0.0,0.0
2025-10-21,1.0,0.0,0.0
2025-10-24,1.0,0.0,0.0
2025-10-29,0.44627554383651946,0.0,0.5537244561634805
2025-11-03,1.0,0.0,0.0
2025-11-08,1.0,0.0,0.0
2025-11-10,1.0,0.0,0.0
2025-11-13,1.0,0.0,0.0
2025-11-18,1.0,0.0,0.0
2025-11-23,1.0,0.0,0.0
2025-11-28,1.0,0.0,0.0
2025-11-30,0.44627554383651946,0.0,0.5537244561634805
2025-12-03,1.0,0.0,0.0
2025-12-08,1.0,0.0,0.0
2025-12-13,1.0,0.0,0.0
2025-12-18,1.0,0.0,0.0
2025-12-20,1.0,0.0,0.0
2025-12-23,1.0,0.0,0.0
2025-12-28,1.0,0.0,0.0
